FISCAL_YR,FISCAL_MTH,DEPT_NAME,DIV_NAME,MERCHANT,CAT_DESC,TRANS_DT,AMT
2020,3,DEPT OF EDUCATION,Department of Education,THE ELEPHANT TRAIL,Eating Places Restaurants,9/19/2019,26
2020,3,DEPT OF EDUCATION,Department of Education,STAPLS0159435585000001,Stationery-Office Supplies-Printing Writing Pap,9/19/2019,48.15
2020,3,DEPT OF EDUCATION,Department of Education,WB MASON,Stationery-Office Supplies-Printing Writing Pap,9/14/2019,144.72
2020,3,DEPT OF EDUCATION,Department of Education,LOCAL TAVERN F,Fast Food Restaurants,9/18/2019,15.12
2020,3,DEPT OF EDUCATION,Department of Education,GEORGIA HOUSE RESTAURANT,Eating Places Restaurants,9/18/2019,335.79
2020,3,DEPT OF EDUCATION,Department of Education,GROTTO PIZZA DWTN BETH,Eating Places Restaurants,9/16/2019,169.82
2020,3,DEPT OF EDUCATION,Department of Education,IDU*INSIGHT PUBLIC SEC,Computer Software Stores,9/15/2019,190.36
2020,3,DEPT OF EDUCATION,Department of Education,SCHOOL NUTRITION ASSOC,Organizations Membership-Not Elsewhere Classified,9/15/2019,13
2020,3,DEPT OF EDUCATION,Department of Education,HCGI,Computers Computer Peripheral Equipment Software,9/15/2019,748
2020,3,DEPT OF EDUCATION,Department of Education,PATS PIZZA IN WEST DOVER,Eating Places Restaurants,9/18/2019,49.45
2020,3,DEPT OF EDUCATION,Department of Education,NATIONAL ASSOCIATION OF S,Organizations Charitable And Social Services,9/21/2019,525
2020,3,DEPT OF EDUCATION,E Education Block Grants,TC *STATIONERY HOUSE,Stationery-Office Supplies-Printing Writing Pap,9/21/2019,43.86
2020,3,DEPT OF EDUCATION,E Education Block Grants,UNIV OF DE WEB PYMT,Colleges Univ Pro Schools Junior Colleges,9/26/2019,30
2020,3,DEPT OF EDUCATION,E Education Block Grants,TC *STATIONERY HOUSE,Stationery-Office Supplies-Printing Writing Pap,9/26/2019,14.62
2020,3,DEPT OF EDUCATION,E Education Block Grants,VZWRLSS*IVR VB,Telecom Incl Prepaid-Recurring Phone Svcs,9/16/2019,581.03
2020,3,DEPT OF EDUCATION,E Education Block Grants,SAMS CLUB #6330,Wholesale Clubs,9/5/2019,63.74
2020,3,DEPT OF EDUCATION,E Education Block Grants,BOXWOOD TECHNOLOGY,Business Services-Not Elsewhere Classified,9/21/2019,225
2020,3,DEPT OF EDUCATION,Special Needs Programs,EB *BRITANNICA STORE,Direct Marketing-Other Direct Marketers-Not Elsew,9/7/2019,29.95
2020,3,DEPT OF EDUCATION,Special Needs Programs,SSI*SCHOOL SPECIALTY,Direct Marketing-Other Direct Marketers-Not Elsew,9/19/2019,545.55
2020,3,DEPT OF EDUCATION,Special Needs Programs,HMCO *BOOKS,Direct Marketing-Other Direct Marketers-Not Elsew,9/1/2019,7.92
2020,3,DEPT OF EDUCATION,Special Needs Programs,HMCO *BOOKS,Direct Marketing-Other Direct Marketers-Not Elsew,9/1/2019,162.9
2020,3,DEPT OF EDUCATION,Special Needs Programs,SSI*SCHOOL SPECIALTY,Direct Marketing-Other Direct Marketers-Not Elsew,9/14/2019,1170.36
2020,3,DEPT OF EDUCATION,Special Needs Programs,OPODO LTD,Travel,6/5/2019,-57.06
2020,3,DEPT OF EDUCATION,Special Needs Programs,NCS*GED EXAM,Schools Educational Svc-Not Elsewhere Classified,8/31/2019,1019.58
2020,3,DEPT OF EDUCATION,Special Needs Programs,SHOPRITE CHRSTNLNDG S1,Grocery Stores Supermarkets,9/15/2019,114.16
2020,3,DEPT OF EDUCATION,Special Needs Programs,EB *BRITANNICA STORE,Direct Marketing-Other Direct Marketers-Not Elsew,9/7/2019,4.95
2020,3,DEPT OF EDUCATION,Special Needs Programs,SSI*SCHOOL SPECIALTY,Direct Marketing-Other Direct Marketers-Not Elsew,8/28/2019,1170.36
2020,3,DEPT OF EDUCATION,Special Needs Programs,NCS*GED EXAM,Schools Educational Svc-Not Elsewhere Classified,8/31/2019,180.42
2020,3,DEPT OF EDUCATION,Special Needs Programs,RESTAURANT DEPOT,Grocery Stores Supermarkets,9/5/2019,302.76
2020,3,DEPT OF EDUCATION,E Transportation,UPS*1Z21X9560396442372,Freight Carrier Trucking-Lcl-Lng Dist Mvg-Storage,9/24/2019,3.66
2020,3,DEPT OF EDUCATION,ADVISORY COUNCIL,COMCAST,Cable Satellite Other Pay Television Radio Svcs,9/27/2019,115.2
2020,4,DEPT OF EDUCATION,Department of Education,AMAZON MKTPLACE PMTS,Book Stores,10/17/2019,64.95
2020,4,DEPT OF EDUCATION,Department of Education,LIBERTY MOUNTAIN-HOTEL,Lodging,10/19/2019,93
2020,4,DEPT OF EDUCATION,Department of Education,VZWRLSS*IVR VB,Telecom Incl Prepaid-Recurring Phone Svcs,10/14/2019,210.07
2020,4,DEPT OF EDUCATION,Department of Education,USPS PO 0917600901,Postal Services-Government Only,10/4/2019,6.59
2020,4,DEPT OF EDUCATION,Department of Education,REI*GREENWOODHEINEMANN,Book Stores,9/28/2019,55.78
2020,4,DEPT OF EDUCATION,Department of Education,AMAZON MKTPLACE PMTS,Book Stores,10/19/2019,973.79
2020,4,DEPT OF EDUCATION,Department of Education,HERB N KITCHEN,Eating Places Restaurants,9/27/2019,7
2020,4,DEPT OF EDUCATION,Department of Education,PATS PIZZA IN WEST DOVER,Eating Places Restaurants,10/10/2019,68.76
2020,4,DEPT OF EDUCATION,Department of Education,EXPRESSPARKNET NORTH LOT,Automobile Parking Lots And Garages,10/13/2019,10.02
2020,4,DEPT OF EDUCATION,Department of Education,DELTA AIR BAGGAGE FEE,Airline,10/10/2019,25
2020,4,DEPT OF EDUCATION,Department of Education,WB MASON,Stationery-Office Supplies-Printing Writing Pap,9/28/2019,120.6
2020,4,DEPT OF EDUCATION,Department of Education,AUSTIN AIRPORT-F And B,Fast Food Restaurants,10/6/2019,8.41
2020,4,DEPT OF EDUCATION,Department of Education,LA PROVENCE AIRPORT,Eating Places Restaurants,10/17/2019,17.7
2020,4,DEPT OF EDUCATION,Department of Education,STAPLS0160525670000002,Stationery-Office Supplies-Printing Writing Pap,10/26/2019,9.48
2020,4,DEPT OF EDUCATION,Department of Education,STAPLS0160220727000002,Stationery-Office Supplies-Printing Writing Pap,10/14/2019,22.5
2020,4,DEPT OF EDUCATION,Department of Education,SANTILLANA USA,Miscellaneous Publishing And Printing,10/5/2019,269.25
2020,4,DEPT OF EDUCATION,Department of Education,UNIV OF DE WEB PYMT,Colleges Univ Pro Schools Junior Colleges,10/4/2019,30
2020,4,DEPT OF EDUCATION,Department of Education,CHICK-FIL-A #02680,Fast Food Restaurants,10/9/2019,50.07
2020,4,DEPT OF EDUCATION,Department of Education,HILTON HOTELS CHICAGO,Lodging,9/30/2019,806.55
2020,4,DEPT OF EDUCATION,Department of Education,THUNDER GRILL #203,Eating Places Restaurants,10/4/2019,46.08
2020,4,DEPT OF EDUCATION,Department of Education,MCDONALD'S F26777,Fast Food Restaurants,10/22/2019,1.84
2020,4,DEPT OF EDUCATION,Department of Education,COURTYARD BY MARRIOTT,Lodging,10/23/2019,16.65
2020,4,DEPT OF EDUCATION,Department of Education,MCDONALD'S F20050,Fast Food Restaurants,10/25/2019,7.61
2020,4,DEPT OF EDUCATION,Department of Education,SHERATON,Lodging,10/7/2019,17
2020,4,DEPT OF EDUCATION,Department of Education,ASSOC SUPERV AND CURR,Direct Marketing-Catalog Merchants,10/12/2019,612.7
2020,4,DEPT OF EDUCATION,Department of Education,MOOSES TOOTH,Eating Places Restaurants,10/24/2019,13.8
2020,4,DEPT OF EDUCATION,Department of Education,AA INFLIGHT VISA FACET 2,Misc Food Store-Convenience Mrkt Splty Vendng Macs,10/18/2019,9.99
2020,4,DEPT OF EDUCATION,Department of Education,SHUTTLE PLUS ATL HOTEL C,Transportation Services Not Elsewhere Classified,10/26/2019,48
2020,4,DEPT OF EDUCATION,Department of Education,STAPLS0159796326000001,Stationery-Office Supplies-Printing Writing Pap,9/29/2019,468.8
2020,4,DEPT OF EDUCATION,Department of Education,LAZ PARKING 660301,Automobile Parking Lots And Garages,10/4/2019,16
2020,4,DEPT OF EDUCATION,Department of Education,STAPLS0160056519000001,Stationery-Office Supplies-Printing Writing Pap,10/10/2019,111.76
2020,4,DEPT OF EDUCATION,Department of Education,UBER US OCT05 VUHMR,Travel,10/5/2019,5.95
2020,4,DEPT OF EDUCATION,Department of Education,XEROX CORPORATION/RBO,Office Photographic Photocopy Microfilm Equipmt,10/2/2019,263.66
2020,4,DEPT OF EDUCATION,Department of Education,LEARNING FORWARD LF,Organizations Membership-Not Elsewhere Classified,9/28/2019,936
2020,4,DEPT OF EDUCATION,Department of Education,TESORO 60002,Fuel Dispenser Automated,10/24/2019,14.67
2020,4,DEPT OF EDUCATION,Department of Education,LA PROVENCE AIRPORT,Eating Places Restaurants,10/17/2019,9.75
2020,4,DEPT OF EDUCATION,Department of Education,L'APETITO TRIANGLE,Eating Places Restaurants,9/29/2019,17.7
2020,4,DEPT OF EDUCATION,Department of Education,NATIONAL SCIENCE TEACHER,Schools Educational Svc-Not Elsewhere Classified,10/4/2019,89.47
2020,4,DEPT OF EDUCATION,Department of Education,NATL CCL TEACHERS OF MATH,Organizations Membership-Not Elsewhere Classified,9/28/2019,11.03
2020,4,DEPT OF EDUCATION,Department of Education,ABP EWU 22291421,Fast Food Restaurants,9/28/2019,10.47
2020,4,DEPT OF EDUCATION,Department of Education,PPA PHL AIRPORT,Automobile Parking Lots And Garages,10/25/2019,44
2020,4,DEPT OF EDUCATION,Department of Education,DOVER LIBRARY,Schools Educational Svc-Not Elsewhere Classified,10/17/2019,100
2020,4,DEPT OF EDUCATION,Department of Education,EINSTEIN BWI #5303,Eating Places Restaurants,10/15/2019,5.6
2020,4,DEPT OF EDUCATION,Department of Education,UM OUTREACH And CONT ED,Colleges Univ Pro Schools Junior Colleges,10/12/2019,375
2020,4,DEPT OF EDUCATION,Department of Education,SAGE PUBLICATIONS,News Dealers And Newsstands,10/13/2019,54.95
2020,4,DEPT OF EDUCATION,Department of Education,AMERICAN AIR0012151676940,Airline,10/2/2019,197.4
2020,4,DEPT OF EDUCATION,Department of Education,32751 - BWI ESP LOT,Automobile Parking Lots And Garages,10/18/2019,30
2020,4,DEPT OF EDUCATION,Department of Education,THUNDER GRILL #203,Eating Places Restaurants,10/4/2019,26.88
2020,4,DEPT OF EDUCATION,Department of Education,UPS*000021X956,Freight Carrier Trucking-Lcl-Lng Dist Mvg-Storage,10/15/2019,34.87
2020,4,DEPT OF EDUCATION,Department of Education,BLUE STAR SERVICES INC,Transportation Services Not Elsewhere Classified,10/14/2019,14
2020,4,DEPT OF EDUCATION,Department of Education,BLUE STAR SERVICES INC,Transportation Services Not Elsewhere Classified,10/14/2019,14
2020,4,DEPT OF EDUCATION,Department of Education,COURTYARD BY MARRIOTT,Lodging,10/25/2019,272.16
2020,4,DEPT OF EDUCATION,Department of Education,UM OUTREACH And CONT ED,Colleges Univ Pro Schools Junior Colleges,10/12/2019,375
2020,4,DEPT OF EDUCATION,Department of Education,AZTEC PRINTING AND DESIGN,Miscellaneous Publishing And Printing,10/19/2019,534.4
2020,4,DEPT OF EDUCATION,Department of Education,E GROUP WEBSTORES,Durable Goods Not Elsewhere Classified,9/29/2019,369
2020,4,DEPT OF EDUCATION,Department of Education,ANDINA RESTAURANT,Eating Places Restaurants,10/15/2019,33
